Student_ID,Student_Name,Stream,AI_Tools_Used,Daily_Usage_Hours,Use_Cases,Trust_in_AI_Tools,Impact_on_Grades,Preferred_AI_Tool,Year_of_Study,Do_Professors_Allow_Use,Awareness_Level
142,anika,arts,gemini,1.9,projects,5,-1,gemini,3,yes,3
142,anika,arts,midjourney,1.9,projects,5,-1,gemini,3,yes,3
143,ira,management,chatgpt,2.3,exam prep,4,-3,copilot,2,no,5
143,ira,management,copilot,2.3,exam prep,4,-3,copilot,2,no,5
143,ira,management,chatgpt,2.3,notes,4,-3,copilot,2,no,5
143,ira,management,copilot,2.3,notes,4,-3,copilot,2,no,5
144,meera,science,chatgpt,2.8,doubt solving,2,0,other,1,yes,7
144,meera,science,gemini,2.8,doubt solving,2,0,other,1,yes,7
144,meera,science,copilot,2.8,doubt solving,2,0,other,1,yes,7
144,meera,science,chatgpt,2.8,resume writing,2,0,other,1,yes,7
144,meera,science,gemini,2.8,resume writing,2,0,other,1,yes,7
144,meera,science,copilot,2.8,resume writing,2,0,other,1,yes,7
145,saanvi,agriculture,gemini,2.5,content writing,4,-2,copilot,4,no,9
145,saanvi,agriculture,midjourney,2.5,content writing,4,-2,copilot,4,no,9
146,navya,medical,copilot,0.6,mcq practice,3,0,other,3,no,5
146,navya,medical,copilot,0.6,projects,3,0,other,3,no,5
147,aarohi,science,copilot,2.4,exam prep,4,3,gemini,4,yes,10
147,aarohi,science,copilot,2.4,notes,4,3,gemini,4,yes,10
148,prisha,medical,chatgpt,2.7,doubt solving,3,3,other,1,no,3
148,prisha,medical,copilot,2.7,doubt solving,3,3,other,1,no,3
148,prisha,medical,chatgpt,2.7,resume writing,3,3,other,1,no,3
148,prisha,medical,copilot,2.7,resume writing,3,3,other,1,no,3
149,ishita,commerce,gemini,0.7,mcq practice,3,-3,other,3,yes,5
149,ishita,commerce,gemini,0.7,projects,3,-3,other,3,yes,5
150,rakhi,science,copilot,4.2,mcq practice,2,0,gemini,1,yes,6
150,rakhi,science,copilot,4.2,projects,2,0,gemini,1,yes,6
151,ramya,engineering,gemini,3.6,assignments,5,1,chatgpt,1,yes,10
151,ramya,engineering,gemini,3.6,coding help,5,1,chatgpt,1,yes,10
152,sneha,agriculture,gemini,3.2,assignments,3,1,other,3,yes,1
152,sneha,agriculture,midjourney,3.2,assignments,3,1,other,3,yes,1
152,sneha,agriculture,gemini,3.2,coding help,3,1,other,3,yes,1
152,sneha,agriculture,midjourney,3.2,coding help,3,1,other,3,yes,1
153,divya,science,copilot,0.7,learning new topics,3,-1,gemini,3,no,3
154,neha,commerce,copilot,4.5,doubt solving,3,-1,other,2,yes,6
154,neha,commerce,copilot,4.5,resume writing,3,-1,other,2,yes,6
155,pooja,agriculture,gemini,3.5,mcq practice,4,2,other,2,no,10
155,pooja,agriculture,midjourney,3.5,mcq practice,4,2,other,2,no,10
155,pooja,agriculture,gemini,3.5,projects,4,2,other,2,no,10
155,pooja,agriculture,midjourney,3.5,projects,4,2,other,2,no,10
156,kavya,hotel-management,gemini,3.3,content writing,1,1,copilot,3,yes,10
156,kavya,hotel-management,midjourney,3.3,content writing,1,1,copilot,3,yes,10
157,aishwarya,agriculture,chatgpt,3.1,mcq practice,5,-2,copilot,1,no,7
157,aishwarya,agriculture,gemini,3.1,mcq practice,5,-2,copilot,1,no,7
157,aishwarya,agriculture,copilot,3.1,mcq practice,5,-2,copilot,1,no,7
157,aishwarya,agriculture,chatgpt,3.1,projects,5,-2,copilot,1,no,7
157,aishwarya,agriculture,gemini,3.1,projects,5,-2,copilot,1,no,7
157,aishwarya,agriculture,copilot,3.1,projects,5,-2,copilot,1,no,7
158,shreya,commerce,gemini,2.9,exam prep,5,3,gemini,3,yes,2
158,shreya,commerce,midjourney,2.9,exam prep,5,3,gemini,3,yes,2
158,shreya,commerce,gemini,2.9,notes,5,3,gemini,3,yes,2
158,shreya,commerce,midjourney,2.9,notes,5,3,gemini,3,yes,2
159,nandini,agriculture,gemini,1.8,assignments,4,3,chatgpt,1,no,2
159,nandini,agriculture,gemini,1.8,coding help,4,3,chatgpt,1,no,2
160,aarav,law,chatgpt,0.8,doubt solving,2,-2,other,1,yes,7
160,aarav,law,copilot,0.8,doubt solving,2,-2,other,1,yes,7
160,aarav,law,chatgpt,0.8,resume writing,2,-2,other,1,yes,7
160,aarav,law,copilot,0.8,resume writing,2,-2,other,1,yes,7
161,vivaan,medical,gemini,0.6,mcq practice,2,-1,gemini,4,yes,7
161,vivaan,medical,gemini,0.6,projects,2,-1,gemini,4,yes,7
162,aditya,engineering,chatgpt,3.1,learning new topics,1,2,gemini,2,no,2
163,vihaan,hotel-management,gemini,3.8,assignments,5,3,copilot,3,no,2
163,vihaan,hotel-management,midjourney,3.8,assignments,5,3,copilot,3,no,2
163,vihaan,hotel-management,gemini,3.8,coding help,5,3,copilot,3,no,2
163,vihaan,hotel-management,midjourney,3.8,coding help,5,3,copilot,3,no,2
164,arjun,hotel-management,copilot,2.1,doubt solving,4,3,gemini,3,yes,4
164,arjun,hotel-management,copilot,2.1,resume writing,4,3,gemini,3,yes,4
165,sai,management,chatgpt,4.2,learning new topics,1,-3,chatgpt,2,yes,2
165,sai,management,copilot,4.2,learning new topics,1,-3,chatgpt,2,yes,2
166,reyansh,engineering,chatgpt,0.6,mcq practice,2,3,gemini,3,no,2
166,reyansh,engineering,chatgpt,0.6,projects,2,3,gemini,3,no,2
167,ayaan,commerce,chatgpt,1.4,exam prep,2,0,chatgpt,2,no,4
167,ayaan,commerce,gemini,1.4,exam prep,2,0,chatgpt,2,no,4
167,ayaan,commerce,copilot,1.4,exam prep,2,0,chatgpt,2,no,4
167,ayaan,commerce,chatgpt,1.4,notes,2,0,chatgpt,2,no,4
167,ayaan,commerce,gemini,1.4,notes,2,0,chatgpt,2,no,4
167,ayaan,commerce,copilot,1.4,notes,2,0,chatgpt,2,no,4
168,krishna,commerce,copilot,4.4,exam prep,5,3,copilot,4,no,7
168,krishna,commerce,copilot,4.4,notes,5,3,copilot,4,no,7
169,ishaan,law,chatgpt,4.4,mcq practice,2,-1,chatgpt,4,no,10
169,ishaan,law,copilot,4.4,mcq practice,2,-1,chatgpt,4,no,10
169,ishaan,law,chatgpt,4.4,projects,2,-1,chatgpt,4,no,10
169,ishaan,law,copilot,4.4,projects,2,-1,chatgpt,4,no,10
170,rudra,hotel-management,chatgpt,2.1,assignments,5,-1,other,4,no,10
170,rudra,hotel-management,copilot,2.1,assignments,5,-1,other,4,no,10
170,rudra,hotel-management,chatgpt,2.1,coding help,5,-1,other,4,no,10
170,rudra,hotel-management,copilot,2.1,coding help,5,-1,other,4,no,10
171,dhruv,medical,copilot,0.6,mcq practice,1,2,copilot,2,yes,1
171,dhruv,medical,copilot,0.6,projects,1,2,copilot,2,yes,1
172,kabir,management,gemini,0.6,learning new topics,4,1,gemini,2,no,7
173,atharv,commerce,chatgpt,2.6,mcq practice,1,2,chatgpt,1,yes,1
173,atharv,commerce,chatgpt,2.6,projects,1,2,chatgpt,1,yes,1
174,om,engineering,chatgpt,0.6,assignments,5,-3,other,3,no,2
174,om,engineering,copilot,0.6,assignments,5,-3,other,3,no,2
174,om,engineering,chatgpt,0.6,coding help,5,-3,other,3,no,2
174,om,engineering,copilot,0.6,coding help,5,-3,other,3,no,2
175,anaya,arts,chatgpt,3.0,content writing,2,3,gemini,2,yes,8
175,anaya,arts,gemini,3.0,content writing,2,3,gemini,2,yes,8
175,anaya,arts,copilot,3.0,content writing,2,3,gemini,2,yes,8
176,siya,engineering,chatgpt,1.3,mcq practice,3,-1,other,1,yes,10
176,siya,engineering,gemini,1.3,mcq practice,3,-1,other,1,yes,10
176,siya,engineering,copilot,1.3,mcq practice,3,-1,other,1,yes,10
176,siya,engineering,chatgpt,1.3,projects,3,-1,other,1,yes,10
176,siya,engineering,gemini,1.3,projects,3,-1,other,1,yes,10
176,siya,engineering,copilot,1.3,projects,3,-1,other,1,yes,10
177,diya,law,chatgpt,3.3,mcq practice,3,1,copilot,4,no,1
177,diya,law,copilot,3.3,mcq practice,3,1,copilot,4,no,1
177,diya,law,chatgpt,3.3,projects,3,1,copilot,4,no,1
177,diya,law,copilot,3.3,projects,3,1,copilot,4,no,1
178,myra,commerce,gemini,1.3,content writing,5,3,copilot,3,no,9
178,myra,commerce,midjourney,1.3,content writing,5,3,copilot,3,no,9
179,aadhya,management,gemini,0.9,doubt solving,4,2,copilot,1,no,9
179,aadhya,management,gemini,0.9,resume writing,4,2,copilot,1,no,9
180,riya,science,chatgpt,2.7,doubt solving,3,-1,other,4,yes,6
180,riya,science,copilot,2.7,doubt solving,3,-1,other,4,yes,6
180,riya,science,chatgpt,2.7,resume writing,3,-1,other,4,yes,6
180,riya,science,copilot,2.7,resume writing,3,-1,other,4,yes,6
181,pari,agriculture,copilot,3.5,assignments,4,-3,copilot,4,no,1
181,pari,agriculture,copilot,3.5,coding help,4,-3,copilot,4,no,1
182,anika,arts,chatgpt,2.7,exam prep,5,3,copilot,3,no,4
182,anika,arts,copilot,2.7,exam prep,5,3,copilot,3,no,4
182,anika,arts,chatgpt,2.7,notes,5,3,copilot,3,no,4
182,anika,arts,copilot,2.7,notes,5,3,copilot,3,no,4
183,ira,arts,gemini,2.0,doubt solving,1,-2,gemini,4,yes,6
183,ira,arts,gemini,2.0,resume writing,1,-2,gemini,4,yes,6
184,meera,pharmacy,chatgpt,1.0,exam prep,4,1,chatgpt,1,no,8
184,meera,pharmacy,chatgpt,1.0,notes,4,1,chatgpt,1,no,8
185,saanvi,medical,chatgpt,3.9,assignments,2,0,chatgpt,1,no,5
185,saanvi,medical,chatgpt,3.9,coding help,2,0,chatgpt,1,no,5
186,navya,arts,chatgpt,3.8,exam prep,4,0,chatgpt,4,yes,9
186,navya,arts,chatgpt,3.8,notes,4,0,chatgpt,4,yes,9
187,aarohi,hotel-management,gemini,3.0,assignments,5,-3,other,4,no,1
187,aarohi,hotel-management,midjourney,3.0,assignments,5,-3,other,4,no,1
187,aarohi,hotel-management,gemini,3.0,coding help,5,-3,other,4,no,1
187,aarohi,hotel-management,midjourney,3.0,coding help,5,-3,other,4,no,1
188,prisha,law,chatgpt,4.1,doubt solving,5,-1,other,4,no,5
188,prisha,law,copilot,4.1,doubt solving,5,-1,other,4,no,5
188,prisha,law,chatgpt,4.1,resume writing,5,-1,other,4,no,5
188,prisha,law,copilot,4.1,resume writing,5,-1,other,4,no,5
189,ishita,commerce,gemini,3.9,assignments,4,2,gemini,2,no,8
189,ishita,commerce,midjourney,3.9,assignments,4,2,gemini,2,no,8
189,ishita,commerce,gemini,3.9,coding help,4,2,gemini,2,no,8
189,ishita,commerce,midjourney,3.9,coding help,4,2,gemini,2,no,8
190,rakhi,commerce,gemini,2.2,content writing,4,-1,chatgpt,4,yes,2
191,ramya,hotel-management,gemini,3.2,learning new topics,1,-2,gemini,2,no,9
192,sneha,medical,copilot,0.7,doubt solving,5,-1,gemini,4,no,1
192,sneha,medical,copilot,0.7,resume writing,5,-1,gemini,4,no,1
193,divya,engineering,chatgpt,2.2,content writing,4,2,gemini,1,yes,2
194,neha,engineering,chatgpt,3.8,exam prep,3,1,gemini,3,yes,7
194,neha,engineering,copilot,3.8,exam prep,3,1,gemini,3,yes,7
194,neha,engineering,chatgpt,3.8,notes,3,1,gemini,3,yes,7
194,neha,engineering,copilot,3.8,notes,3,1,gemini,3,yes,7
195,pooja,agriculture,gemini,4.0,content writing,2,-2,gemini,3,yes,10
196,kavya,management,gemini,2.1,assignments,1,0,copilot,3,no,2
196,kavya,management,midjourney,2.1,assignments,1,0,copilot,3,no,2
196,kavya,management,gemini,2.1,coding help,1,0,copilot,3,no,2
196,kavya,management,midjourney,2.1,coding help,1,0,copilot,3,no,2
197,aishwarya,hotel-management,chatgpt,1.2,learning new topics,3,-1,chatgpt,4,no,6
198,shreya,commerce,copilot,3.6,content writing,1,0,other,3,no,4
199,nandini,commerce,chatgpt,3.2,learning new topics,3,-2,gemini,3,yes,1
200,aarav,engineering,copilot,4.4,assignments,1,-2,gemini,3,yes,4
200,aarav,engineering,copilot,4.4,coding help,1,-2,gemini,3,yes,4
201,vivaan,hotel-management,chatgpt,2.6,doubt solving,1,-2,copilot,1,yes,7
201,vivaan,hotel-management,copilot,2.6,doubt solving,1,-2,copilot,1,yes,7
201,vivaan,hotel-management,chatgpt,2.6,resume writing,1,-2,copilot,1,yes,7
201,vivaan,hotel-management,copilot,2.6,resume writing,1,-2,copilot,1,yes,7
202,aditya,law,copilot,4.5,exam prep,3,-1,chatgpt,4,yes,3
202,aditya,law,copilot,4.5,notes,3,-1,chatgpt,4,yes,3
203,vihaan,hotel-management,gemini,3.4,assignments,5,-2,copilot,1,yes,8
203,vihaan,hotel-management,gemini,3.4,coding help,5,-2,copilot,1,yes,8
204,arjun,hotel-management,chatgpt,3.0,exam prep,2,-1,chatgpt,4,no,6
204,arjun,hotel-management,chatgpt,3.0,notes,2,-1,chatgpt,4,no,6
205,sai,pharmacy,chatgpt,3.1,learning new topics,5,-3,gemini,1,yes,6
205,sai,pharmacy,copilot,3.1,learning new topics,5,-3,gemini,1,yes,6
206,reyansh,science,chatgpt,3.6,exam prep,5,2,chatgpt,3,no,7
206,reyansh,science,copilot,3.6,exam prep,5,2,chatgpt,3,no,7
206,reyansh,science,chatgpt,3.6,notes,5,2,chatgpt,3,no,7
206,reyansh,science,copilot,3.6,notes,5,2,chatgpt,3,no,7
207,ayaan,science,chatgpt,4.1,doubt solving,4,-2,other,3,yes,3
207,ayaan,science,chatgpt,4.1,resume writing,4,-2,other,3,yes,3
208,krishna,engineering,copilot,3.3,doubt solving,5,-2,other,4,yes,7
208,krishna,engineering,copilot,3.3,resume writing,5,-2,other,4,yes,7
209,ishaan,hotel-management,gemini,0.9,doubt solving,4,-1,gemini,2,no,1
209,ishaan,hotel-management,gemini,0.9,resume writing,4,-1,gemini,2,no,1
210,rudra,medical,copilot,1.6,doubt solving,4,-2,gemini,4,no,5
210,rudra,medical,copilot,1.6,resume writing,4,-2,gemini,4,no,5
211,dhruv,medical,chatgpt,3.7,content writing,5,3,other,2,yes,9
212,kabir,management,chatgpt,1.1,learning new topics,4,-1,other,1,no,6
212,kabir,management,copilot,1.1,learning new topics,4,-1,other,1,no,6
213,atharv,pharmacy,chatgpt,3.0,exam prep,4,-2,chatgpt,3,no,3
213,atharv,pharmacy,gemini,3.0,exam prep,4,-2,chatgpt,3,no,3
213,atharv,pharmacy,copilot,3.0,exam prep,4,-2,chatgpt,3,no,3
213,atharv,pharmacy,chatgpt,3.0,notes,4,-2,chatgpt,3,no,3
213,atharv,pharmacy,gemini,3.0,notes,4,-2,chatgpt,3,no,3
213,atharv,pharmacy,copilot,3.0,notes,4,-2,chatgpt,3,no,3
214,om,science,copilot,2.0,doubt solving,5,-2,gemini,2,no,9
214,om,science,copilot,2.0,resume writing,5,-2,gemini,2,no,9
215,anaya,pharmacy,gemini,3.8,assignments,4,-2,copilot,2,yes,10
215,anaya,pharmacy,gemini,3.8,coding help,4,-2,copilot,2,yes,10
216,siya,law,chatgpt,3.5,content writing,3,3,chatgpt,1,yes,6
216,siya,law,gemini,3.5,content writing,3,3,chatgpt,1,yes,6
216,siya,law,copilot,3.5,content writing,3,3,chatgpt,1,yes,6
217,diya,science,chatgpt,4.0,exam prep,5,-1,chatgpt,1,no,4
217,diya,science,copilot,4.0,exam prep,5,-1,chatgpt,1,no,4
217,diya,science,chatgpt,4.0,notes,5,-1,chatgpt,1,no,4
217,diya,science,copilot,4.0,notes,5,-1,chatgpt,1,no,4
218,myra,arts,chatgpt,3.9,exam prep,2,0,gemini,1,yes,8
218,myra,arts,gemini,3.9,exam prep,2,0,gemini,1,yes,8
218,myra,arts,copilot,3.9,exam prep,2,0,gemini,1,yes,8
218,myra,arts,chatgpt,3.9,notes,2,0,gemini,1,yes,8
218,myra,arts,gemini,3.9,notes,2,0,gemini,1,yes,8
218,myra,arts,copilot,3.9,notes,2,0,gemini,1,yes,8
219,aadhya,engineering,chatgpt,2.3,doubt solving,3,-2,copilot,4,no,3
219,aadhya,engineering,copilot,2.3,doubt solving,3,-2,copilot,4,no,3
219,aadhya,engineering,chatgpt,2.3,resume writing,3,-2,copilot,4,no,3
219,aadhya,engineering,copilot,2.3,resume writing,3,-2,copilot,4,no,3
220,riya,hotel-management,copilot,1.3,learning new topics,1,-3,copilot,1,no,7
221,pari,arts,chatgpt,4.4,content writing,3,2,chatgpt,2,no,10
221,pari,arts,copilot,4.4,content writing,3,2,chatgpt,2,no,10
222,anika,agriculture,gemini,0.8,content writing,4,-3,gemini,2,yes,8
223,ira,management,chatgpt,1.3,exam prep,2,-3,other,1,no,3
223,ira,management,copilot,1.3,exam prep,2,-3,other,1,no,3
223,ira,management,chatgpt,1.3,notes,2,-3,other,1,no,3
223,ira,management,copilot,1.3,notes,2,-3,other,1,no,3
224,meera,science,gemini,1.3,assignments,2,0,chatgpt,2,no,2
224,meera,science,gemini,1.3,coding help,2,0,chatgpt,2,no,2
225,saanvi,agriculture,chatgpt,3.8,content writing,4,-2,other,1,no,5
226,navya,management,chatgpt,4.4,doubt solving,2,1,chatgpt,3,no,1
226,navya,management,chatgpt,4.4,resume writing,2,1,chatgpt,3,no,1
227,aarohi,engineering,gemini,1.2,content writing,4,3,other,1,yes,5
227,aarohi,engineering,midjourney,1.2,content writing,4,3,other,1,yes,5
228,prisha,medical,gemini,4.2,mcq practice,2,2,copilot,1,yes,1
228,prisha,medical,midjourney,4.2,mcq practice,2,2,copilot,1,yes,1
228,prisha,medical,gemini,4.2,projects,2,2,copilot,1,yes,1
228,prisha,medical,midjourney,4.2,projects,2,2,copilot,1,yes,1
229,ishita,law,copilot,4.0,learning new topics,4,3,copilot,3,no,10
230,rakhi,science,copilot,2.5,exam prep,2,2,gemini,3,yes,7
230,rakhi,science,copilot,2.5,notes,2,2,gemini,3,yes,7
231,ramya,science,chatgpt,1.5,doubt solving,1,3,copilot,3,no,2
231,ramya,science,chatgpt,1.5,resume writing,1,3,copilot,3,no,2
232,sneha,pharmacy,chatgpt,1.5,learning new topics,1,-3,chatgpt,3,yes,7
233,divya,commerce,chatgpt,4.4,doubt solving,3,1,chatgpt,1,yes,5
233,divya,commerce,copilot,4.4,doubt solving,3,1,chatgpt,1,yes,5
233,divya,commerce,chatgpt,4.4,resume writing,3,1,chatgpt,1,yes,5
233,divya,commerce,copilot,4.4,resume writing,3,1,chatgpt,1,yes,5
234,neha,medical,chatgpt,3.6,doubt solving,1,-2,copilot,1,no,10
234,neha,medical,chatgpt,3.6,resume writing,1,-2,copilot,1,no,10
235,pooja,science,chatgpt,2.1,exam prep,4,-3,chatgpt,3,yes,6
235,pooja,science,copilot,2.1,exam prep,4,-3,chatgpt,3,yes,6
235,pooja,science,chatgpt,2.1,notes,4,-3,chatgpt,3,yes,6
235,pooja,science,copilot,2.1,notes,4,-3,chatgpt,3,yes,6
236,kavya,science,gemini,0.6,doubt solving,4,1,chatgpt,1,no,3
236,kavya,science,gemini,0.6,resume writing,4,1,chatgpt,1,no,3
237,aishwarya,arts,copilot,4.1,exam prep,1,0,chatgpt,4,yes,8
237,aishwarya,arts,copilot,4.1,notes,1,0,chatgpt,4,yes,8
238,shreya,medical,gemini,3.0,exam prep,2,3,other,1,no,8
238,shreya,medical,midjourney,3.0,exam prep,2,3,other,1,no,8
238,shreya,medical,gemini,3.0,notes,2,3,other,1,no,8
238,shreya,medical,midjourney,3.0,notes,2,3,other,1,no,8
239,nandini,law,gemini,1.1,mcq practice,5,-1,other,1,no,2
239,nandini,law,midjourney,1.1,mcq practice,5,-1,other,1,no,2
239,nandini,law,gemini,1.1,projects,5,-1,other,1,no,2
239,nandini,law,midjourney,1.1,projects,5,-1,other,1,no,2
240,aarav,law,copilot,3.5,exam prep,2,1,gemini,2,no,9
240,aarav,law,copilot,3.5,notes,2,1,gemini,2,no,9
241,vivaan,engineering,copilot,4.4,assignments,5,-1,chatgpt,2,yes,4
241,vivaan,engineering,copilot,4.4,coding help,5,-1,chatgpt,2,yes,4
242,aditya,arts,chatgpt,3.9,doubt solving,5,-3,chatgpt,3,no,9
242,aditya,arts,copilot,3.9,doubt solving,5,-3,chatgpt,3,no,9
242,aditya,arts,chatgpt,3.9,resume writing,5,-3,chatgpt,3,no,9
242,aditya,arts,copilot,3.9,resume writing,5,-3,chatgpt,3,no,9
243,vihaan,agriculture,gemini,2.4,exam prep,3,-3,gemini,1,no,10
243,vihaan,agriculture,midjourney,2.4,exam prep,3,-3,gemini,1,no,10
243,vihaan,agriculture,gemini,2.4,notes,3,-3,gemini,1,no,10
243,vihaan,agriculture,midjourney,2.4,notes,3,-3,gemini,1,no,10
244,arjun,pharmacy,copilot,1.4,content writing,4,-2,other,4,yes,7
245,sai,management,copilot,4.1,content writing,4,-3,chatgpt,1,yes,5
246,reyansh,arts,chatgpt,1.3,content writing,4,0,chatgpt,3,no,8
247,ayaan,law,gemini,4.4,content writing,1,0,copilot,2,no,10
247,ayaan,law,midjourney,4.4,content writing,1,0,copilot,2,no,10
248,krishna,management,gemini,1.9,doubt solving,3,2,gemini,2,no,10
248,krishna,management,gemini,1.9,resume writing,3,2,gemini,2,no,10
249,ishaan,commerce,chatgpt,1.0,assignments,2,3,other,3,yes,2
249,ishaan,commerce,copilot,1.0,assignments,2,3,other,3,yes,2
249,ishaan,commerce,chatgpt,1.0,coding help,2,3,other,3,yes,2
249,ishaan,commerce,copilot,1.0,coding help,2,3,other,3,yes,2
250,rudra,agriculture,gemini,1.0,assignments,1,-3,other,1,yes,6
250,rudra,agriculture,gemini,1.0,coding help,1,-3,other,1,yes,6
251,dhruv,medical,copilot,1.6,assignments,3,-2,gemini,3,yes,4
251,dhruv,medical,copilot,1.6,coding help,3,-2,gemini,3,yes,4
252,kabir,engineering,copilot,1.3,doubt solving,1,2,chatgpt,1,no,3
252,kabir,engineering,copilot,1.3,resume writing,1,2,chatgpt,1,no,3
253,atharv,commerce,chatgpt,2.4,mcq practice,4,-3,copilot,1,yes,6
253,atharv,commerce,chatgpt,2.4,projects,4,-3,copilot,1,yes,6
254,om,agriculture,chatgpt,1.4,exam prep,3,2,other,2,no,1
254,om,agriculture,copilot,1.4,exam prep,3,2,other,2,no,1
254,om,agriculture,chatgpt,1.4,notes,3,2,other,2,no,1
254,om,agriculture,copilot,1.4,notes,3,2,other,2,no,1
255,anaya,engineering,gemini,4.1,exam prep,2,1,chatgpt,4,no,10
255,anaya,engineering,gemini,4.1,notes,2,1,chatgpt,4,no,10
256,siya,science,gemini,4.5,exam prep,3,2,copilot,2,yes,2
256,siya,science,gemini,4.5,notes,3,2,copilot,2,yes,2
257,diya,medical,gemini,2.9,exam prep,1,-3,other,3,yes,8
257,diya,medical,gemini,2.9,notes,1,-3,other,3,yes,8
258,myra,medical,chatgpt,1.2,assignments,4,-1,copilot,3,no,9
258,myra,medical,copilot,1.2,assignments,4,-1,copilot,3,no,9
258,myra,medical,chatgpt,1.2,coding help,4,-1,copilot,3,no,9
258,myra,medical,copilot,1.2,coding help,4,-1,copilot,3,no,9
259,aadhya,pharmacy,chatgpt,2.9,assignments,1,3,gemini,1,yes,3
259,aadhya,pharmacy,gemini,2.9,assignments,1,3,gemini,1,yes,3
259,aadhya,pharmacy,copilot,2.9,assignments,1,3,gemini,1,yes,3
259,aadhya,pharmacy,chatgpt,2.9,coding help,1,3,gemini,1,yes,3
259,aadhya,pharmacy,gemini,2.9,coding help,1,3,gemini,1,yes,3
259,aadhya,pharmacy,copilot,2.9,coding help,1,3,gemini,1,yes,3
260,riya,management,chatgpt,4.3,learning new topics,5,-3,gemini,3,no,6
260,riya,management,gemini,4.3,learning new topics,5,-3,gemini,3,no,6
260,riya,management,copilot,4.3,learning new topics,5,-3,gemini,3,no,6
261,pari,arts,gemini,2.0,learning new topics,5,-3,copilot,1,no,10
262,anika,science,copilot,0.7,exam prep,5,-3,other,2,no,1
262,anika,science,copilot,0.7,notes,5,-3,other,2,no,1
263,ira,pharmacy,chatgpt,3.1,assignments,3,3,copilot,1,no,9
263,ira,pharmacy,gemini,3.1,assignments,3,3,copilot,1,no,9
263,ira,pharmacy,copilot,3.1,assignments,3,3,copilot,1,no,9
263,ira,pharmacy,chatgpt,3.1,coding help,3,3,copilot,1,no,9
263,ira,pharmacy,gemini,3.1,coding help,3,3,copilot,1,no,9
263,ira,pharmacy,copilot,3.1,coding help,3,3,copilot,1,no,9
264,meera,hotel-management,chatgpt,2.7,learning new topics,4,1,copilot,4,no,10
265,saanvi,commerce,gemini,2.6,learning new topics,5,3,other,2,no,9
266,navya,science,chatgpt,1.4,content writing,4,2,gemini,2,yes,5
266,navya,science,copilot,1.4,content writing,4,2,gemini,2,yes,5
267,aarohi,science,gemini,4.0,mcq practice,1,-3,copilot,4,no,5
267,aarohi,science,midjourney,4.0,mcq practice,1,-3,copilot,4,no,5
267,aarohi,science,gemini,4.0,projects,1,-3,copilot,4,no,5
267,aarohi,science,midjourney,4.0,projects,1,-3,copilot,4,no,5
268,prisha,arts,copilot,1.0,doubt solving,1,-1,copilot,1,no,5
268,prisha,arts,copilot,1.0,resume writing,1,-1,copilot,1,no,5
269,ishita,medical,chatgpt,2.7,content writing,5,0,chatgpt,4,yes,10
269,ishita,medical,gemini,2.7,content writing,5,0,chatgpt,4,yes,10
269,ishita,medical,copilot,2.7,content writing,5,0,chatgpt,4,yes,10
